txn_id,timestamp,sender_bank,receiver_bank,upi_app,amount,status,merchant,city,category
UPI000212,2026-01-26 13:52:00,PNB,ICICI,GPay,10707.2,SUCCESS,"Raman, Srivastava and Banerjee",Rajpur Sonarpur,Transfer
UPI000213,2026-01-11 06:29:00,PNB,HDFC,PhonePe,11971.71,SUCCESS,"Biswas, Pradhan and Dora",Thrissur,Bills
UPI000214,2026-01-26 01:07:00,HDFC,Axis,BHIM,23625.47,REVERSED,"Sunder, Kalla and Ravel",Belgaum,Transport
UPI000215,2026-01-05 01:42:00,PNB,Kotak,GPay,14369.38,SUCCESS,Ravel-Rana,Thanjavur,Transport
UPI000216,2026-01-19 01:37:00,BOB,Axis,GPay,41881.87,PENDING,Bali Inc,Bijapur,Food
UPI000146,2026-01-21 16:16:00,PNB,Kotak,AmazonPay,30143.12,REVERSED,Ravel PLC,Korba,Transport
UPI000218,2026-01-08 09:29:00,PNB,Axis,Paytm,23406.36,FAILED,Rege Inc,Malda,Food
UPI000219,2026-01-08 23:41:00,Kotak,BOB,BHIM,39540.48,REVERSED,Dyal LLC,Karnal,Transfer
UPI000220,2026-01-22 17:30:00,ICICI,HDFC,PhonePe,20047.65,PENDING,Varghese PLC,Kurnool,Bills
UPI000221,2026-01-27 01:44:00,SBI,ICICI,Paytm,37690.3,FAILED,"Bumb, Mukherjee and Srinivas",Nagercoil,Food
UPI000222,2026-01-15 03:40:00,PNB,SBI,Paytm,23275.1,PENDING,"Dar, Sunder and Deshmukh",Salem,Transfer
UPI000223,2026-01-28 13:37:00,ICICI,Axis,AmazonPay,47868.45,REVERSED,Kurian-Ganesan,Ludhiana,Transfer
UPI000224,2026-01-28 02:47:00,BOB,BOB,PhonePe,41281.92,REVERSED,"Karpe, Kamdar and Bora",Kalyan-Dombivli,Transfer
UPI000225,2026-01-25 22:10:00,Kotak,HDFC,AmazonPay,3914.36,FAILED,Iyengar LLC,Hyderabad,Transport
UPI000226,2026-01-27 12:57:00,Axis,SBI,AmazonPay,26021.87,REVERSED,"Padmanabhan, Ramaswamy and Gole",Shimla,Food
UPI000227,2026-01-22 01:02:00,PNB,BOB,Paytm,25667.26,SUCCESS,"Taneja, Sridhar and Seth",Nanded,Bills
UPI000228,2026-01-20 06:47:00,ICICI,PNB,PhonePe,160.74,SUCCESS,"Gara, Khanna and Sood",Katni,Food
UPI000229,2026-01-07 03:55:00,BOB,PNB,BHIM,23608.84,PENDING,Wali Inc,Pudukkottai,Bills
UPI000230,2026-01-25 13:03:00,HDFC,PNB,Paytm,45856.58,SUCCESS,Soni-Srivastava,Hapur,Transport
UPI000231,2026-01-01 03:47:00,BOB,SBI,Paytm,19659.0,REVERSED,"Sen, Deshpande and Mukherjee",Haldia,Transfer
UPI000232,2026-01-08 01:26:00,ICICI,HDFC,PhonePe,18970.03,SUCCESS,"Manda, Mandal and Ghose",Shivpuri,Bills
UPI000233,2026-01-04 01:29:00,SBI,Kotak,PhonePe,46812.53,REVERSED,Chauhan Ltd,Kochi,Transfer
UPI000234,2026-01-20 23:27:00,HDFC,Kotak,GPay,43611.9,SUCCESS,Dayal LLC,Unnao,Transport
UPI000235,2026-01-15 12:19:00,Kotak,Kotak,Paytm,14470.28,FAILED,Yohannan-Sood,Dharmavaram,Shopping
UPI000236,2026-01-13 12:32:00,SBI,Kotak,AmazonPay,49284.92,FAILED,Narula-Dayal,Gangtok,Bills
UPI000237,2026-01-18 08:19:00,BOB,Kotak,Paytm,2353.74,REVERSED,Nath and Sons,Farrukhabad,Bills
UPI000238,2026-01-11 06:08:00,ICICI,BOB,GPay,18829.24,REVERSED,"Ahuja, Rau and Deshmukh",Karnal,Food
UPI000239,2026-01-12 01:15:00,ICICI,HDFC,Paytm,48389.63,SUCCESS,Ramesh-Bhakta,Amroha,Bills
UPI000240,2026-01-13 05:13:00,Axis,PNB,AmazonPay,4632.28,SUCCESS,Shetty-Basak,Sultan Pur Majra,Food
UPI000241,2026-01-22 19:37:00,HDFC,BOB,Paytm,38087.2,PENDING,"Srivastava, Rege and Koshy",Bulandshahr,Food
UPI000242,2026-01-22 19:06:00,HDFC,PNB,AmazonPay,9509.28,FAILED,Sethi-Chadha,Gandhidham,Bills
UPI000243,2026-01-25 06:53:00,PNB,ICICI,Paytm,27608.44,PENDING,Prabhu Group,Ongole,Shopping
UPI000244,2026-01-22 08:48:00,BOB,BOB,Paytm,24868.89,FAILED,Tara Inc,Gwalior,Shopping
UPI000245,2026-01-01 17:42:00,ICICI,Kotak,AmazonPay,2295.32,REVERSED,Chander PLC,Dhanbad,Shopping
UPI000246,2026-01-23 17:22:00,Kotak,PNB,Paytm,16499.97,PENDING,Subramanian Group,Bongaigaon,Bills
UPI000247,2026-01-17 00:40:00,HDFC,HDFC,AmazonPay,32088.31,REVERSED,Ramakrishnan Group,Hospet,Transport
UPI000248,2026-01-02 12:56:00,BOB,BOB,PhonePe,27111.42,SUCCESS,Devan-Bobal,Kottayam,Food
UPI000249,2026-01-01 09:59:00,HDFC,Kotak,BHIM,42128.81,PENDING,Bhatnagar Ltd,Dharmavaram,Food
UPI000250,2026-01-23 04:52:00,SBI,SBI,AmazonPay,33341.07,REVERSED,Dar PLC,Bidhannagar,Food
UPI000185,2026-01-20 14:18:00,BOB,HDFC,PhonePe,-13744.29,SUCCESS,Khare-Prasad,South Dumdum,Transfer
UPI000252,2026-01-13 03:59:00,BOB,Axis,PhonePe,9604.68,PENDING,Vig-Bhasin,Guwahati,Bills
UPI000253,2026-01-04 16:03:00,PNB,BOB,PhonePe,12167.96,SUCCESS,Lad-Kannan,Jhansi,Bills
UPI000254,2026-01-08 19:11:00,SBI,Axis,BHIM,-27639.54,PENDING,Lalla-Bajwa,Loni,Transfer
UPI000255,2026-01-11 10:57:00,HDFC,BOB,AmazonPay,48692.25,REVERSED,Shetty-Rai,Narasaraopet,Shopping
UPI000256,2026-01-26 15:30:00,PNB,SBI,GPay,3726.66,PENDING,"Wason, Brahmbhatt and Biswas",Aurangabad,Food
UPI000257,2026-01-19 03:02:00,SBI,ICICI,GPay,29355.93,FAILED,Deep Group,Sultan Pur Majra,Transfer
UPI000258,2026-01-07 08:51:00,BOB,PNB,PhonePe,19463.94,PENDING,Solanki-Narang,Ambala,Food
UPI000259,2026-01-28 22:30:00,Kotak,Axis,Paytm,11614.88,SUCCESS,Rattan Inc,Parbhani,Shopping
UPI000260,2026-01-18 02:03:00,Axis,HDFC,AmazonPay,22533.0,REVERSED,Patel-Suri,Guntur,Food
UPI000261,2026-01-13 04:41:00,HDFC,Axis,GPay,14776.02,REVERSED,"Chaudhuri, Sinha and Arora",Rampur,Shopping
UPI000262,2026-01-13 06:39:00,SBI,HDFC,PhonePe,4585.11,FAILED,Mangal-Jha,Ambattur,Bills
UPI000263,2026-01-17 02:34:00,Kotak,SBI,AmazonPay,-27741.45,PENDING,"Bhandari, Sangha and Sane",Jammu,Bills
UPI000212,2026-01-12 01:08:00,Kotak,Kotak,GPay,19396.1,REVERSED,"Bhavsar, Acharya and Sodhi",Ambarnath,Transport
UPI000265,2026-01-20 18:46:00,ICICI,Axis,Paytm,15063.55,REVERSED,Bajaj Inc,Morena,Food
UPI000266,2026-01-29 01:34:00,HDFC,Axis,PhonePe,47211.67,FAILED,Thaker-Kadakia,Cuttack,Shopping
UPI000203,2026-01-15 23:56:00,Axis,ICICI,BHIM,16617.54,FAILED,"Doshi, Thakur and Sarma",Bhiwani,Shopping
UPI000268,2026-01-19 02:59:00,ICICI,ICICI,BHIM,47364.47,FAILED,Deshpande-Palla,Guna,Shopping
UPI000269,2026-01-26 15:52:00,HDFC,Kotak,AmazonPay,40826.56,FAILED,"Chander, Wali and Deep",Unnao,Transfer
UPI000270,2026-01-14 06:12:00,BOB,PNB,PhonePe,36363.4,REVERSED,Dewan Inc,Tadepalligudem,Bills
UPI000271,2026-01-20 06:10:00,BOB,Axis,PhonePe,15148.6,REVERSED,Bains Group,Kumbakonam,Transfer
UPI000272,2026-01-20 00:53:00,Kotak,SBI,Paytm,20046.25,SUCCESS,"Agate, Gandhi and Gala",Cuttack,Food
UPI000273,2026-01-03 00:23:00,Kotak,PNB,BHIM,32883.51,PENDING,"Ghose, Chaudhuri and Patil",Sirsa,Bills
UPI000274,2026-01-26 09:28:00,Kotak,PNB,AmazonPay,4939.34,FAILED,Sandhu-Khosla,Alappuzha,Bills
UPI000275,2026-01-07 20:39:00,ICICI,SBI,BHIM,23158.53,SUCCESS,Karan-Panchal,Chapra,Shopping
UPI000276,2026-01-07 10:44:00,ICICI,ICICI,Paytm,48086.78,REVERSED,"Nath, Tella and Gulati",Adoni,Transport
UPI000277,2026-01-21 14:11:00,ICICI,SBI,Paytm,17421.53,SUCCESS,Varughese Inc,Bhusawal,Food
UPI000278,2026-01-12 02:25:00,Kotak,HDFC,AmazonPay,17160.47,FAILED,"Sundaram, Dhawan and Dara",Panchkula,Shopping
UPI000279,2026-01-09 09:28:00,HDFC,PNB,BHIM,47923.55,REVERSED,Aggarwal-Kaul,Tadipatri,Food
UPI000280,2026-01-01 04:51:00,PNB,HDFC,GPay,44156.04,PENDING,"Sarin, Palla and Gill",Amroha,Food
UPI000281,2026-01-09 23:15:00,Axis,SBI,Paytm,39977.12,REVERSED,Thakur-Dhawan,Ozhukarai,Transfer
UPI000282,2026-01-06 04:46:00,ICICI,ICICI,BHIM,15677.07,FAILED,Pandey-Wason,Tiruppur,Shopping
UPI000283,2026-01-11 20:35:00,ICICI,SBI,GPay,29512.52,PENDING,Padmanabhan Inc,Saharsa,Transport
UPI000284,2026-01-09 10:53:00,Axis,PNB,AmazonPay,20917.77,FAILED,"Jaggi, Mammen and Gaba",Kharagpur,Transfer
UPI000285,2026-01-29 04:33:00,SBI,BOB,Paytm,14448.85,SUCCESS,"Mammen, Kohli and Golla",Bettiah,Bills
UPI000286,2026-01-23 12:38:00,Axis,PNB,BHIM,40762.64,REVERSED,Kota-Salvi,Panihati,Bills
UPI000287,2026-01-11 00:52:00,ICICI,SBI,Paytm,,FAILED,Solanki Group,Bardhaman,Transfer
UPI000288,2026-01-23 13:00:00,Kotak,Kotak,PhonePe,39039.2,SUCCESS,Bobal LLC,Karawal Nagar,Shopping
UPI000289,2026-01-02 21:26:00,BOB,PNB,BHIM,41165.91,FAILED,Jaggi-Jani,Karimnagar,Bills
UPI000290,2026-01-02 11:12:00,Axis,ICICI,Paytm,41505.24,SUCCESS,Peri-Hayre,Mahbubnagar,Bills
UPI000291,2026-01-27 18:10:00,PNB,ICICI,AmazonPay,5878.13,REVERSED,"Sarin, Tank and Shanker",Hapur,Transport
UPI000292,2026-01-26 22:40:00,ICICI,Kotak,Paytm,39244.62,FAILED,"Pathak, Gola and Chander",Shahjahanpur,Shopping
UPI000293,2026-01-24 09:52:00,PNB,BOB,PhonePe,14638.81,FAILED,Ray-Sabharwal,Srikakulam,Bills
UPI000294,2026-01-07 00:56:00,HDFC,HDFC,Paytm,49624.39,FAILED,"Hari, Choudhary and Luthra",Haridwar,Bills
UPI000295,2026-01-21 13:41:00,SBI,PNB,PhonePe,28875.5,REVERSED,Kalla PLC,Raurkela Industrial Township,Transfer
UPI000296,2026-01-23 05:04:00,ICICI,Kotak,PhonePe,34738.23,SUCCESS,Gala-Narayanan,Satara,Bills
UPI000297,2026-01-19 02:24:00,HDFC,Axis,GPay,34867.48,REVERSED,Divan and Sons,Ghaziabad,Shopping
UPI000298,2026-01-23 02:07:00,BOB,ICICI,PhonePe,14186.82,SUCCESS,"Ram, Tandon and Bala",Muzaffarpur,Food
UPI000299,2026-01-08 04:33:00,Axis,Axis,PhonePe,,REVERSED,Murthy PLC,Gulbarga,Transport
UPI000300,2026-01-13 11:18:00,SBI,PNB,Paytm,45471.27,PENDING,"Bose, Sagar and Prashad",Bellary,Food
UPI000301,2026-01-14 21:41:00,PNB,PNB,GPay,45190.98,REVERSED,Sanghvi LLC,Orai,Food
UPI000302,2026-01-11 07:03:00,Kotak,PNB,BHIM,64.3,SUCCESS,"Chowdhury, Thakur and Bedi",Panihati,Food
UPI000303,2026-01-07 00:22:00,Axis,SBI,GPay,40857.28,REVERSED,Chana-Magar,Nagercoil,Food
UPI000304,2026-01-07 05:46:00,Axis,BOB,GPay,5130.33,FAILED,Bansal-Khurana,Yamunanagar,Food
UPI000305,2026-01-10 16:42:00,PNB,PNB,GPay,433.65,REVERSED,"Kapoor, Prakash and Kohli",Davanagere,Transfer
UPI000306,2026-01-06 14:31:00,Kotak,PNB,BHIM,42999.53,PENDING,Bhatti-Chandran,Danapur,Bills
UPI000307,2026-01-26 04:27:00,Kotak,Kotak,AmazonPay,7000.11,PENDING,"Patil, Bora and Dewan",Etawah,Food
UPI000308,2026-01-24 04:32:00,HDFC,PNB,BHIM,32923.68,PENDING,Bahri PLC,Malegaon,Food
UPI000309,2026-01-11 23:19:00,Axis,PNB,AmazonPay,39690.96,SUCCESS,Kohli and Sons,Bangalore,Transfer
UPI000310,2026-01-18 14:31:00,BOB,BOB,AmazonPay,613.23,REVERSED,"Iyengar, Hans and Hayer",Gaya,Shopping
UPI000311,2026-01-04 07:43:00,SBI,Kotak,PhonePe,8646.79,SUCCESS,Dua Ltd,Sonipat,Shopping
UPI000312,2026-01-14 00:55:00,PNB,PNB,AmazonPay,46129.74,REVERSED,"Golla, Chahal and Tank",Pimpri-Chinchwad,Bills
UPI000313,2026-01-13 15:04:00,SBI,ICICI,PhonePe,4130.57,FAILED,Dhawan Group,Tiruchirappalli,Transport
UPI000314,2026-01-30 06:29:00,SBI,ICICI,BHIM,19542.67,FAILED,Dey PLC,Amritsar,Food
UPI000315,2026-01-03 12:06:00,ICICI,PNB,GPay,46232.14,SUCCESS,Badami-Golla,Jodhpur,Food
UPI000316,2026-01-24 19:15:00,Kotak,BOB,Paytm,35077.97,FAILED,Aggarwal-Bava,Panihati,Shopping
UPI000317,2026-01-02 08:03:00,ICICI,BOB,BHIM,39058.39,PENDING,Gole PLC,Udaipur,Transfer
UPI000318,2026-01-21 17:11:00,Kotak,ICICI,PhonePe,35619.04,REVERSED,Golla and Sons,Chandrapur,Transfer
UPI000319,2026-01-06 05:58:00,HDFC,PNB,AmazonPay,7873.93,SUCCESS,Nigam-Merchant,Patna,Food
UPI000320,2026-01-17 13:33:00,Axis,HDFC,GPay,,SUCCESS,Bandi-Edwin,Bhilwara,Transfer
UPI000321,2026-01-12 07:10:00,Axis,PNB,Paytm,35703.9,PENDING,Kapadia PLC,Hospet,Food
UPI000322,2026-01-11 03:46:00,BOB,Kotak,PhonePe,5978.85,REVERSED,Ramanathan-Wable,Ambarnath,Food
UPI000323,2026-01-04 22:21:00,Kotak,Axis,PhonePe,43302.95,PENDING,Kala LLC,Purnia,Transport
UPI000324,2026-01-17 18:15:00,Kotak,Axis,GPay,39227.52,FAILED,"Amble, Dubey and Contractor",Munger,Transport
UPI000210,2026-01-01 10:28:00,ICICI,SBI,BHIM,1205.27,PENDING,Hora PLC,Howrah,Food
UPI000326,2026-01-07 11:30:00,PNB,ICICI,PhonePe,49155.96,SUCCESS,Sarma-Palla,Avadi,Transport
UPI000327,2026-01-04 20:44:00,Kotak,SBI,AmazonPay,25992.76,FAILED,Hari-Kara,Haridwar,Bills
UPI000328,2026-01-11 18:37:00,ICICI,ICICI,Paytm,28395.36,REVERSED,"Pillay, Basak and Prashad",Panihati,Shopping
UPI000329,2026-01-27 14:39:00,SBI,HDFC,PhonePe,13605.07,FAILED,Tak-Dhingra,Hapur,Bills
UPI000330,2026-01-10 10:47:00,Axis,ICICI,BHIM,20331.56,PENDING,Shere-Morar,Chapra,Food
UPI000331,2026-01-28 10:58:00,SBI,HDFC,Paytm,40381.77,FAILED,Sanghvi-Purohit,Bharatpur,Food
UPI000332,2026-01-14 14:24:00,ICICI,BOB,GPay,48420.32,SUCCESS,"Parekh, Lad and Bhavsar",Ramagundam,Bills
UPI000333,2026-01-05 15:18:00,BOB,BOB,GPay,27802.13,SUCCESS,Som PLC,Raipur,Food
UPI000334,2026-01-19 05:32:00,ICICI,PNB,PhonePe,39050.19,PENDING,Chokshi Ltd,Unnao,Food
UPI000335,2026-01-06 20:40:00,SBI,BOB,Paytm,3232.96,SUCCESS,Ratti Ltd,Ambattur,Food
UPI000336,2026-01-18 23:26:00,Axis,SBI,BHIM,2541.38,REVERSED,D’Alia Group,Dharmavaram,Transport
UPI000337,2026-01-07 18:20:00,SBI,Kotak,AmazonPay,45416.13,FAILED,"Chaudhry, Bandi and Dash",Gorakhpur,Shopping
UPI000338,2026-01-18 10:21:00,HDFC,Axis,GPay,44140.1,FAILED,Chokshi LLC,Madanapalle,Transfer
UPI000339,2026-01-25 18:45:00,BOB,Axis,Paytm,49470.29,PENDING,Varghese Inc,Khammam,Bills
UPI000340,2026-01-13 18:51:00,SBI,BOB,BHIM,-1312.89,PENDING,"Sahota, Mahajan and De",Kharagpur,Transfer
UPI000341,2026-01-13 03:07:00,Kotak,BOB,PhonePe,48699.25,FAILED,Arora LLC,Tiruvottiyur,Transfer
UPI000342,2026-01-08 21:44:00,HDFC,HDFC,AmazonPay,39871.56,PENDING,"Choudhry, Muni and Mandal",Dharmavaram,Shopping
UPI000343,2026-01-26 15:36:00,HDFC,Kotak,GPay,1420.05,REVERSED,"Kara, Lanka and Sawhney",Motihari,Transfer
UPI000344,2026-01-10 22:59:00,SBI,Kotak,BHIM,24526.92,SUCCESS,"Basak, Desai and Vala",Ujjain,Shopping
UPI000345,2026-01-15 17:26:00,SBI,SBI,GPay,10081.2,FAILED,"Deshmukh, Badal and Rattan",Delhi,Food
UPI000346,2026-01-19 00:05:00,Kotak,SBI,Paytm,43034.87,PENDING,Sani Group,Tezpur,Shopping
UPI000347,2026-01-23 04:09:00,PNB,ICICI,GPay,7883.62,PENDING,"Gopal, Nair and Bose",Pallavaram,Transport
UPI000348,2026-01-14 09:41:00,HDFC,HDFC,PhonePe,40724.57,REVERSED,"Chander, Ben and Baria",Hyderabad,Transfer
UPI000349,2026-01-11 01:16:00,PNB,Kotak,PhonePe,30123.41,REVERSED,Mangat-Radhakrishnan,Guna,Transport
UPI000350,2026-01-29 22:53:00,SBI,BOB,Paytm,3899.55,REVERSED,Kade Ltd,Bhilai,Food
UPI000351,2026-01-05 22:00:00,PNB,SBI,PhonePe,12484.55,REVERSED,Misra and Sons,Junagadh,Bills
UPI000352,2026-01-18 05:39:00,ICICI,Kotak,BHIM,48455.4,SUCCESS,Dara Inc,Chapra,Bills
UPI000353,2026-01-21 12:55:00,SBI,BOB,PhonePe,28906.99,PENDING,Verma PLC,Mau,Food
UPI000354,2026-01-18 02:06:00,HDFC,PNB,PhonePe,47583.59,SUCCESS,Golla-Krish,Anand,Shopping
UPI000355,2026-01-30 17:56:00,HDFC,Kotak,BHIM,30686.1,FAILED,Sura-Rau,Dhanbad,Food
UPI000356,2026-01-25 13:57:00,ICICI,PNB,Paytm,10285.47,PENDING,"Comar, De and Nagar",Madanapalle,Transport
UPI000357,2026-01-03 11:32:00,ICICI,SBI,BHIM,19651.18,SUCCESS,"Murty, Toor and Sood",Nizamabad,Shopping
UPI000358,2026-01-10 10:02:00,HDFC,PNB,Paytm,31258.3,SUCCESS,Narain PLC,Khandwa,Bills
UPI000359,2026-01-13 01:27:00,SBI,PNB,AmazonPay,15424.59,REVERSED,"Dua, Lad and Sarkar",Bijapur,Transport
UPI000360,2026-01-21 00:18:00,Axis,ICICI,GPay,19078.44,PENDING,"Kakar, Lata and Bains",Gudivada,Transfer
UPI000361,2026-01-16 15:30:00,BOB,Kotak,BHIM,37614.23,FAILED,"Mandal, Sachar and Narang",Raipur,Transfer
UPI000362,2026-01-22 14:38:00,Kotak,HDFC,BHIM,19361.43,PENDING,"Baral, Narayan and Basak",Moradabad,Food
UPI000363,2026-01-26 23:55:00,Kotak,BOB,AmazonPay,,FAILED,Guha LLC,Bhubaneswar,Food
UPI000364,2026-01-10 15:26:00,BOB,HDFC,GPay,22457.5,SUCCESS,Sekhon-Tiwari,Amaravati,Bills
UPI000365,2026-01-07 17:31:00,BOB,Kotak,Paytm,34159.44,PENDING,Bala and Sons,Hindupur,Food
UPI000366,2026-01-24 15:38:00,Axis,BOB,PhonePe,27822.65,REVERSED,Khare LLC,Sangli-Miraj & Kupwad,Food
UPI000367,2026-01-05 13:26:00,SBI,Kotak,PhonePe,7418.51,PENDING,"Doctor, Viswanathan and Bedi",Belgaum,Transfer
UPI000368,2026-01-27 00:48:00,Kotak,Axis,PhonePe,43895.9,FAILED,"Andra, Mallick and Pathak",Cuttack,Shopping
UPI000369,2026-01-19 00:18:00,ICICI,PNB,GPay,30916.04,SUCCESS,Amble PLC,Raiganj,Bills
UPI000370,2026-01-14 19:01:00,ICICI,ICICI,BHIM,,SUCCESS,Sharaf and Sons,Phusro,Transport
UPI000371,2026-01-13 06:16:00,PNB,Axis,AmazonPay,48711.23,SUCCESS,Bali-Varty,Maheshtala,Transport
UPI000372,2026-01-24 12:09:00,BOB,ICICI,PhonePe,45672.51,FAILED,"Manne, Srinivas and Mall",Sambalpur,Food
UPI000373,2026-01-26 21:08:00,SBI,HDFC,GPay,25344.7,FAILED,Balay and Sons,Kanpur,Food
UPI000374,2026-01-13 11:15:00,ICICI,BOB,BHIM,22827.87,REVERSED,"Manda, Chatterjee and Jha",Jalna,Food
UPI000375,2026-01-22 14:22:00,Kotak,Kotak,Paytm,12104.49,PENDING,"Mannan, Sem and Lad",Dhule,Transport
UPI000376,2026-01-02 05:58:00,Axis,SBI,GPay,12940.41,FAILED,"Kuruvilla, Nagarajan and Soni",Sonipat,Transport
UPI000377,2026-01-01 21:54:00,BOB,BOB,PhonePe,33887.99,REVERSED,"Patla, Toor and Dhar",Dibrugarh,Transport
UPI000378,2026-01-12 11:40:00,Kotak,BOB,Paytm,,PENDING,Sridhar-Parmer,Kota,Bills
UPI000379,2026-01-14 18:01:00,PNB,Kotak,AmazonPay,42580.79,REVERSED,Suri-Dar,Adoni,Transfer
UPI000380,2026-01-18 00:45:00,Kotak,PNB,AmazonPay,25580.57,PENDING,Bhattacharyya LLC,Malegaon,Shopping
UPI000381,2026-01-15 19:08:00,BOB,ICICI,Paytm,24092.1,PENDING,Palla Inc,Kota,Transport
UPI000382,2026-01-28 07:23:00,Axis,PNB,Paytm,38276.06,FAILED,"Chaudhry, Gole and Master",Tadepalligudem,Food
UPI000383,2026-01-18 16:05:00,PNB,SBI,AmazonPay,49873.48,FAILED,"Nagar, Khosla and Varughese",Ramgarh,Shopping
UPI000384,2026-01-17 07:34:00,Kotak,ICICI,GPay,11125.94,FAILED,Shukla Group,Pali,Shopping
UPI000385,2026-01-09 07:57:00,PNB,ICICI,PhonePe,6405.93,FAILED,Ramanathan Ltd,Meerut,Shopping
UPI000386,2026-01-17 21:58:00,ICICI,Kotak,Paytm,43572.9,REVERSED,Suri-Roy,Purnia,Food
UPI000387,2026-01-04 05:47:00,Axis,HDFC,AmazonPay,43321.0,SUCCESS,"Natt, Bora and Sarraf",Kadapa,Bills
UPI000388,2026-01-10 02:46:00,ICICI,Axis,AmazonPay,20661.23,REVERSED,"Swamy, Sharaf and Setty",Hazaribagh,Transport
UPI000389,2026-01-29 17:15:00,HDFC,ICICI,PhonePe,35786.27,SUCCESS,Barman-Dhillon,Madhyamgram,Bills
UPI000390,2026-01-23 06:44:00,BOB,BOB,PhonePe,38062.05,FAILED,"Pradhan, Choudhary and Rout",Saharanpur,Transfer
UPI000391,2026-01-01 05:05:00,SBI,Kotak,GPay,21476.19,PENDING,Sem-Kota,Eluru,Food
UPI000392,2026-01-01 04:30:00,PNB,PNB,GPay,-37844.82,FAILED,Gala Group,Bangalore,Shopping
UPI000393,2026-01-03 23:18:00,BOB,SBI,Paytm,5144.38,PENDING,Chahal-Grewal,Dindigul,Bills
UPI000394,2026-01-07 02:08:00,ICICI,Axis,Paytm,29822.53,FAILED,"Bobal, Zacharia and Buch",Bangalore,Transport
UPI000395,2026-01-06 23:18:00,HDFC,PNB,PhonePe,45911.09,FAILED,Gulati-Keer,Tinsukia,Food
UPI000396,2026-01-30 03:24:00,ICICI,BOB,AmazonPay,,SUCCESS,Aggarwal Inc,Bilaspur,Transfer
UPI000397,2026-01-06 06:28:00,Axis,Axis,BHIM,-33101.88,SUCCESS,"Dani, Sabharwal and Goyal",Tiruppur,Transfer
UPI000398,2026-01-01 10:09:00,ICICI,Axis,PhonePe,35096.39,PENDING,"Sachar, Pall and Mani",Dharmavaram,Transfer
UPI000399,2026-01-29 02:41:00,SBI,ICICI,PhonePe,6866.8,SUCCESS,Munshi-Chanda,Ramgarh,Bills
UPI000400,2026-01-10 04:16:00,ICICI,PNB,BHIM,9995.47,PENDING,"Salvi, Mammen and Sabharwal",Dhanbad,Transport
UPI000401,2026-01-16 01:06:00,HDFC,SBI,PhonePe,24822.77,SUCCESS,Nazareth Ltd,Bidhannagar,Food
UPI000402,2026-01-24 06:55:00,SBI,PNB,PhonePe,33454.41,PENDING,Chakraborty-Soman,Gaya,Transport
UPI000403,2026-01-08 22:49:00,BOB,SBI,Paytm,48864.77,PENDING,Kaul Ltd,Pune,Shopping
UPI000404,2026-01-01 10:33:00,BOB,HDFC,GPay,5803.89,PENDING,Gola-Palan,Kurnool,Shopping
UPI000405,2026-01-17 23:00:00,BOB,ICICI,GPay,47754.91,SUCCESS,Goyal-Varughese,Vijayanagaram,Bills
UPI000406,2026-01-22 18:22:00,BOB,Axis,GPay,22832.37,SUCCESS,Oak PLC,Purnia,Transport
UPI000407,2026-01-19 22:24:00,Kotak,Axis,AmazonPay,2941.73,REVERSED,Rajan-Balan,Ichalkaranji,Transport
UPI000408,2026-01-06 22:42:00,Axis,Axis,PhonePe,38960.42,REVERSED,"Apte, Swaminathan and Gara",Rewa,Bills
UPI000409,2026-01-24 21:14:00,BOB,PNB,AmazonPay,13088.03,FAILED,"Wadhwa, Ray and Krishnamurthy",Malda,Shopping
UPI000410,2026-01-12 07:30:00,Axis,ICICI,BHIM,34415.2,FAILED,Bhatt Ltd,Ulhasnagar,Transfer
UPI000411,2026-01-08 03:24:00,Kotak,BOB,BHIM,,REVERSED,Kaur Ltd,Jalna,Transport
UPI000412,2026-01-03 06:59:00,Kotak,HDFC,AmazonPay,24587.48,REVERSED,Balan-Saraf,Kakinada,Bills
UPI000413,2026-01-05 00:08:00,BOB,Axis,BHIM,3950.74,PENDING,Sabharwal Inc,Singrauli,Food
UPI000414,2026-01-19 08:39:00,Axis,SBI,AmazonPay,,SUCCESS,"Kala, Hari and Pandya",Guntur,Food
UPI000415,2026-01-26 14:13:00,HDFC,PNB,BHIM,48158.93,PENDING,Mander-Chatterjee,Ghaziabad,Shopping
UPI000416,2026-01-29 04:56:00,Kotak,Axis,Paytm,40831.27,REVERSED,Thaker PLC,Burhanpur,Food
UPI000417,2026-01-17 03:54:00,BOB,PNB,Paytm,,PENDING,"Dara, Yogi and Lad",Haridwar,Food
UPI000418,2026-01-19 14:58:00,SBI,ICICI,AmazonPay,8216.13,FAILED,"Chandran, Korpal and Hora",Bijapur,Transport
UPI000419,2026-01-09 16:09:00,PNB,ICICI,PhonePe,42611.2,REVERSED,Bora Inc,Srikakulam,Food
UPI000420,2026-01-21 12:04:00,Axis,PNB,AmazonPay,41874.94,FAILED,"Ratta, Ganesan and Khosla",Haldia,Bills
UPI000377,2026-01-22 23:29:00,Kotak,BOB,GPay,2438.09,FAILED,Tella-Sood,Bareilly,Transport
UPI000422,2026-01-18 12:09:00,Axis,Kotak,GPay,32879.52,PENDING,Nair-Sandhu,Bharatpur,Bills
UPI000423,2026-01-19 18:49:00,Kotak,PNB,AmazonPay,48524.88,PENDING,Jain-Korpal,Indore,Transfer
